species,clonality,height,GF,lifespan,cotyledon,latitude,longitude,altitude,SR,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,aridity,NPP,bd,ph,soc,tn
Persoonia_levis,0,5,W,Perennial,Eudicot,-33.611506195000004,151.0960292,133,16.7905833333333,16.967000067234,8.99056810637315,45.8979165410966,382.465054617214,26.2760009765625,6.70800018310547,19.6520004272461,21.2693332036336,12.8926668961843,21.5020831425985,11.9280304114024,1168,141,56,29.0004072952122,406,188,354,225,1.0359500000000001,1575.1,1.10000002384186,5.19999980926514,53,2.79999995231628
Persoonia_linearis,0,5,W,Perennial,Eudicot,-33.73000207,150.6078281,187,16.7818333333333,16.015166580677,9.49233327805996,46.7230389764623,389.816638027319,25.5960006713867,5.09200000762939,20.3320007324219,19.8980000813802,11.6271929740906,20.7260003089905,10.8879999319712,938,120,47,27.5895373947993,316,161,305,180,0.9102,1713.3,1.0500000119209298,5.19999980926514,58.4000015258789,2.79999995231628
Persoonia_longifolia,0,5,W,Perennial,Eudicot,-33.76199067,116.17219539999999,150,19.0214166666667,15.7219999233882,10.2586666345596,50.4943490453599,373.993368209461,25.7000007629395,5.49599981307983,20.2799997329712,11.552666425705,20.7393329938253,20.8960002263387,11.5139997005463,910,175,14,77.1524688460721,472,52,62,451,0.7685,1247.55,1.10000002384186,6.19999980926514,57.5999984741211,2.29999995231628
Persoonia_marginata,0,0.6,W,Perennial,Eudicot,-33.23731126,149.9423597,788,17.0565833333333,13.389666783313,10.7359998176495,43.3946995248861,490.895498336743,24.9799995422363,0.0879999995231628,25.1200010180473,18.6780002911886,10.1513335704803,19.2206665674845,6.95800002664328,764,91,42,19.3577257389486,233,148,233,158,0.6053,749.3,1.10000002384186,5.69999980926514,44.9000015258789,2.90000009536743
Persoonia_media,0,25,W,Perennial,Eudicot,-30.33,152.65793754999999,565,17.3419166666667,16.3940000037352,9.85366667310397,47.5290091421273,384.389211045497,25.7399997711182,5.78000020980835,20.4319996833801,20.5713335673014,12.1539998849233,20.8273329734802,11.600666920344,1501,215,41,45.6141037908942,603,163,546,195,1.1757,1677.9,1.10000002384186,5.30000019073486,63,4.30000019073486
Persoonia_micranthera,0,0.4,W,Perennial,Eudicot,-34.4,118.3,243,18.2460833333333,14.8381665945053,10.6190000375112,54.6807441671952,327.923137628974,23.9039993286133,4.48400020599365,19.4199991226196,12.0920000871023,18.7306664784749,18.949333190918,11.006666580836,447,58,17,38.4253898924999,162,58,65,159,0.3672,584.6,1.10000002384186,6.40000009536743,43.9000015258789,2
Persoonia_microphylla,0,2,W,Perennial,Eudicot,-35.1444,150.006,639,16.6786666666667,12.7239999659359,11.2906666025519,46.6867940759497,468.777324902871,23.9559993743896,0.172000005841255,23.9039993733168,17.7580000559489,7.81333340207736,18.0899999936422,6.77466668188572,793,86,47,16.6294363295516,231,160,206,176,0.7323,949.5,1.10000002384186,4.90000009536743,56.7999992370605,3
Persoonia_mollis,0,5,W,Perennial,Eudicot,-34.36,150.55506855,243,16.73,15.8126667141914,9.07733317216237,45.5254773111056,385.036238732123,24.9460000991821,5.93599987030029,19.783998966217,19.3999996185303,12.0340001583099,20.26866658528645,11.15166668097175,1161,139,56,25.4610300775465,409,188,357,222,1.0099,1540.85,1,5.30000019073486,53.2999992370605,2.90000009536743
Persoonia_moscalii,0,0.1,W,Perennial,Eudicot,-43.44974553,146.23149999999998,404,13.1896666666667,9.82649994889895,6.3238333413998244,46.2413244551148,247.634777227287,15.7559995651245,2.96000003814697,13.420000076293949,7.15266660849253,12.9713331858317,12.9713331858317,6.85466659069061,2046,220,111,21.4089548186195,639,364,364,622,2.9073,1304,0.800000011920929,5.09999990463257,287.44999694824196,10.7000002861023
Persoonia_muelleri,0,5,W,Perennial,Eudicot,-41.96617068,146.2381,649,13.83425,9.03833336321016,7.76400006438295,47.5439617067023,319.716318943175,16.2560005187988,-0.172000005841255,16.4319994449615,5.36733333021402,12.7213333447774,12.7213333447774,4.96200004965067,1726,191,77,25.5285035801917,555,276,278,532,2.0372,1573.8,0.899999976158142,5.09999990463257,201.300003051758,6.69999980926514
Persoonia_myrtilloides,0,2.5,W,Perennial,Eudicot,-33.45196915,150.236,835,16.7655,12.6375000129143,9.46100000788768,42.2910571198587,446.254770763245,22.7600002288818,0.611999988555908,22.1080007553101,17.6573332150777,7.47800003488859,18.07133324941,6.94533350070318,999,121,56,23.9382215818051,325,188,311,200,0.9523,853.7,1,5.09999990463257,57.7000007629395,3.20000004768372
Persoonia_nutans,0,1.5,W,Perennial,Eudicot,-33.68307114,150.7474088,33,16.9343333333333,17.3343332409859,12.3016668558121,49.2934232012266,460.694725015154,29.2080001831055,4.21199989318848,24.9640007019043,22.4080001513163,12.3886666297913,22.7906665802002,11.2886664072673,854,108,39,32.994696959109,315,133,290,140,0.6661,941.6,1.20000004768372,5.5,28.6000003814697,2.29999995231628
Persoonia_oblongata,0,3,W,Perennial,Eudicot,-33.2017,150.6889981,266,16.9631666666667,16.3380000591278,10.8823329408964,47.5617189175922,436.896216671268,26.8600006103516,4.07599973678589,22.8280010223389,21.2013336817424,11.4840002457301,21.5093336105347,10.5106664498647,929,122,40,33.6570753972792,344,143,318,150,0.76195,1394.2,1.10000002384186,5.19999980926514,41.2000007629395,2.79999995231628
Persoonia_oleoides,0,1,W,Perennial,Eudicot,-30.05934325,152.2524613,943,17.3510833333333,14.1248333950837,10.5546665589015,46.5053309212201,440.265206495039,24.6599998474121,2.29999995231628,22.6159996986389,19.2000001271566,8.93666652838389,19.2000001271566,8.33866655826569,1078,159,38,44.775550669866,429,141,429,146,0.9523,1550.8,1,5.5,66.9000015258789,4
Persoonia_oxycoccoides,0,0.9,W,Perennial,Eudicot,-34.65,150.22,661,16.6066666666667,13.0389998815954,9.95966661969821,44.6061735468715,442.721781601482,22.576000213623,0.400000005960464,22.340000629425,18.1660003662109,8.1893332550923,18.5046664873759,7.18866668641567,970,111,54,21.5584970537981,299,195,266,215,0.8665,1551.4,1.10000002384186,4.950000047683715,64.04999923706055,3
Persoonia_papillosa,0,0.3,W,Perennial,Eudicot,-28.200000000000003,115.15,275.5,20.259208333333298,19.88899990419545,14.3883332312107,48.71068530484635,547.7808663212995,33.701999664306655,4.164000153541565,29.53799951076505,14.6969999670982,23.07533327738445,26.6299999554952,13.33000006278355,330,58,7.5,63.82491592219975,162,26,53.5,153,0.23065,305.95000000000005,1.25,6.200000047683715,11.299999713897684,0.699999988079071
Persoonia_pentasticha,0,1.8,W,Perennial,Eudicot,-29.2,116.7,332,20.5028333333333,20.1081665555636,13.5683334668477,45.0772943399882,600.521035725926,34.1800003051758,4.30000019073486,29.8800001144409,14.0260000228882,22.5526666641235,27.4900000890096,12.82133324941,319,50,10,52.3420882375921,138,36,51,126,0.1772,235,1.20000004768372,6.59999990463257,12.3000001907349,0.600000023841858
Persoonia_pertinax,0,2.5,W,Perennial,Eudicot,-30.373194445,123.6816667,335.5,19.9175,18.51524985333285,13.45499990383785,47.3790500936584,535.061818459432,31.9259996414185,3.4860000610351554,28.3439993858337,22.28200006484985,15.545999844869,24.8646669387817,11.6730000972748,224,34.5,12,31.2920337719116,78,38,69,52.5,0.141,207.8,1.29999995231628,7.90000009536743,16.19999980926515,0.699999988079071
Persoonia_pinifolia,0,4,W,Perennial,Eudicot,-33.667137874999995,151.09385809999998,150,16.75275,16.9635001420975,8.740166644255321,45.5245655424498,381.648580877118,26.211999893188498,6.71199989318848,19.2919993400574,21.2693332036336,12.8246667385101,21.4113337198893,11.85699979464215,1166,141,57,28.9685887775493,412,191,358,230,1.0033,1274.5,1.10000002384186,5.30000019073486,50.9000015258789,2.79999995231628
Persoonia_procumbens,0,0.1,W,Perennial,Eudicot,-30.44652711,152.253,1291,16.9745,12.079333346958,10.2866665678254,45.8325903968969,437.343709366237,22.4479999542236,0.0520000010728836,22.4439999544993,17.1479997634888,7.12266660590346,17.1479997634888,6.44333348919948,1103,160,35,41.7179351072998,430,142,430,154,1.0586,1554.6,1,5.30000019073486,115.5,4
Persoonia_prostrata,0,NA,W,Perennial,Eudicot,-29.0667,152.1833,495,17.6716666666667,16.1939998765786,10.9936667823155,46.4074144515133,454.440644838369,27.5639991760254,3.31200003623962,23.6479990999214,21.7620000839233,10.3366667429606,21.7620000839233,10.1666667064031,990,146,40,41.6760153824534,397,135,397,135,0.8216,1021.8,1.20000004768372,5.80000019073486,37.54999923706055,3
Persoonia_pungens,0,0.8,W,Perennial,Eudicot,-30.95,117.05,261.5,19.9473333333333,18.32216669619085,13.1729998191198,46.2498226882252,546.1329445071931,31.93200016021725,3.4380000829696646,28.3919998407364,12.8013331890106,23.3283332983653,25.14099979400635,11.89166659116745,339.5,54.5,10,55.5973541249381,153.5,36.5,42.5,152,0.2223,360,1.20000004768372,6.149999856948855,13.84999990463255,0.699999988079071
Persoonia_quinquenervis,0,2.5,W,Perennial,Eudicot,-31.908401755,117.4486111,321.5,19.691625000000002,17.2603333493074,12.7519999742508,47.3240088556284,525.844898499648,30.1180000305176,3.09599995613098,27.1600008010864,11.50233340263365,22.525333404541,23.7883334159851,11.0780000289281,349.5,54,11,53.3818368950005,151.5,43,47,149,0.2488,380.4,1.20000004768372,6.30000019073486,18.2999992370605,0.899999976158142
Persoonia_recedens,0,1.5,W,Perennial,Eudicot,-33.42305,150.21425225000002,1100,16.7061666666667,11.3451666732629,9.54733311633269,43.181204808933,443.958585888379,21.503999710083,-0.476000010967255,22.08600009046495,16.4620000521342,6.18233330051104,16.704000155131,5.8240000406901,1091,129,64,22.6727198078659,354,217,331,219,1.0838,848.7,1,4.80000019073486,61.70000076293945,3.29999995231628
Persoonia_rigida,0,2,W,Perennial,Eudicot,-35.4818,148.5,595.5,17.0315833333333,13.43458325462415,10.9286667002986,44.123000112167304,522.456583224671,25.4079990386963,-0.016000000294297947,25.17600016482175,9.906333442777395,14.9886668523153,19.636333386103303,7.30733345945676,731,81,44,19.34626936514435,220,150,183.5,188,0.6031,697.05,1.10000002384186,5.549999952316285,52,3.09999990463257
Persoonia_rudis,0,1,W,Perennial,Eudicot,-30.1,115.25,105,20.107125000000003,19.529750029246003,12.170666774114,49.3859206166134,460.523345209367,31.13800048828125,6.741999864578245,24.7439997196198,14.58100001017255,24.19166684150695,25.5539999008179,14.2386666933695,548.5,110.5,7,83.2118917914783,294.5,32,39.5,294.5,0.3768,613.95,1.20000004768372,6.30000019073486,22.850000381469748,1.29999995231628
Persoonia_rufa,0,2.5,W,Perennial,Eudicot,-29.52233678,152.3130065,979,17.2708333333333,14.1888332664967,10.4609998663267,46.3571341850147,440.264585682486,24.6800003051758,2.27600002288818,22.6159996986389,19.233333269755,8.39933343728383,19.233333269755,8.39933343728383,1076,151,43,42.246412371807,425.5,144,425.5,144,1.0422,1543.3,1.10000002384186,5.5,72.5999984741211,3.40000009536743
Persoonia_rufiflora,0,2.5,W,Perennial,Eudicot,-30.11666667,116.463056,295,20.09425,19.2068333427111,12.7456666231155,47.6480157122014,539.159577514996,31.2439994812012,4.17600011825562,27.791999578476,13.6459998289744,24.2966664632161,25.3426663080851,12.7906665007273,358,62,9,65.2785744354805,174,33,40,167,0.2338,384.2,1.20000004768372,6.19999980926514,16.1000003814697,0.800000011920929
Persoonia_saccata,0,1.5,W,Perennial,Eudicot,-32.84456,115.76041000000001,55,19.7339166666667,17.8250000079473,9.96933309237162,49.3481172211959,387.60491398807,28.1739120483398,7.44799995422363,20.2799997329712,13.3266665935516,22.4305556615194,22.8166666030884,13.2213333447774,851,176,11,83.587077829375,472,39,49,443,0.6636,1187.0500000000002,1.20000004768372,6.19999980926514,52.54999923706055,1.89999997615814
Persoonia_saundersiana,0,5,W,Perennial,Eudicot,-31.241944445,119.53430565,422.5,19.7539583333333,17.2695000370344,12.6658332546552,45.522054266961845,550.125193533017,30.4079990386963,2.62800002098083,27.7799990177155,11.50700012842815,21.5686667760213,24.0786666870117,10.56499991814295,311,46,12,41.5493381253563,126,46,51,119,0.19724999999999998,259.9,1.20000004768372,6.90000009536743,17.3999996185303,0.800000011920929
Persoonia_scabra,0,0.9,W,Perennial,Eudicot,-33,120.9,262,18.4671666666667,16.161999921004,12.8053332567215,52.1574919848387,417.721787865375,27.6720008850098,2.90000009536743,24.7720007896423,11.5920000076294,20.9560001691182,21.1080001195272,10.7846665382385,302,39,12,37.1231474670093,114,46,46,111,0.2902,513.9,1.20000004768372,7.09999990463257,26.1000003814697,1.39999997615814
Persoonia_sericea,0,4,W,Perennial,Eudicot,-29.5391701,150.955,391,18.1644166666667,17.7021668255329,12.37766659259795,47.8203375491879,487.494239798687,30.3040008544922,3.9420000314712498,25.6339999437332,22.8433329264323,12.394666870435099,23.567333539327,11.582000176111901,758,118,35,43.3590242927057,276,124,276,125,0.5326,641.9,1.20000004768372,6,35.4000015258789,2.5
Persoonia_silvatica,0,9,W,Perennial,Eudicot,-36.61951985,149.44890709999999,930,16.1883333333333,10.7975000577668,9.538999730100235,45.1014106970734,418.152336063202,21.0399990081787,-0.5419999957084655,21.0919993817806,15.4826668103536,6.18066661477089,15.9499999682109,5.502666647235555,916,100,53,17.9010679166092,263,174,236,194,0.8844,1775.9499999999998,1,4.90000009536743,80,3.20000004768372
Persoonia_spathulata,0,0.6,W,Perennial,Eudicot,-33.2,122.2,210,18.1161666666667,16.0571666359901,13.0149998466174,54.0066235465212,404.263716019,27.3199996948242,3.1800000667572,24.147999048233,10.9939999183019,17.6293335755666,20.8833333651225,10.9939999183019,379,40,23,16.4733029659132,108,74,91,108,0.29735,467.9,1.20000004768372,6.80000019073486,32.0999984741211,2.29999995231628
Persoonia_stradbrokensis,0,6,W,Perennial,Eudicot,-29.716474135,153.11021345,41,17.703125,18.9952900012334,8.76066629091899,47.5093362371631,353.049856227067,28.0208339691162,9.46399974822998,18.4466667175293,22.6199998855591,15,23.0179999669393,14.2144444783529,1366,188,41,41.76380137438175,503,154.5,447,209,1.1635,1815,1.10000002384186,5.09999990463257,51,2.79999995231628
Persoonia_striata,0,0.7,W,Perennial,Eudicot,-33.5217938,119.9897222,312,18.3224166666667,15.828333367904,11.5160001516342,52.1292840588522,374.502643688827,25.8320007324219,3.74399995803833,21.836000919342,11.9346667528152,20.0593331654867,20.2080000241597,10.9773332277934,375,47,16,37.8350288664981,131,57,63,130,0.3282,512.8,1.10000002384186,6.59999990463257,35,1.39999997615814
Persoonia_stricta,0,5,W,Perennial,Eudicot,-28.695555555,115.93548475,248,20.1705833333333,20.3453333179156,13.5843334595362,46.94767823712925,569.9831277910575,33.51600074768065,4.25999999046326,29.4760012626648,14.1346666018168,23.244000196456902,26.927333513895647,13.072000066439301,333,62.5,7,69.0553957487068,171.5,27,45.5,163,0.2116,261.55,1.20000004768372,6.450000047683715,12.0500001907349,0.699999988079071
Persoonia_subtilis,0,1,W,Perennial,Eudicot,-25.056765,149.08024999999998,469,19.5418333333333,18.987166772286102,12.702833175659201,48.0213152871065,494.330182041566,31.579999923706048,4.88800001144409,26.1200003623962,24.7466665903727,12.3173336982727,24.7466665903727,12.2283333539963,647,99.5,24,49.8107006987913,282,77,282,78,0.42469999999999997,497.2,1.29999995231628,6.09999990463257,28.600000381469748,1.9499999880790702
Persoonia_subvelutina,0,5,W,Perennial,Eudicot,-36.3,148.47,1267,16.4009166666667,8.47749995471289,9.10633343954881,39.7112708474758,503.1164372421,19.335999488830552,-3.48400008678436,23.039999961853,4.35266670584679,13.9939999580383,14.6583331425985,2.21666673819224,1179,138,64,21.0757970078162,390,212,224.5,347.5,1.3652,1231.8,0.899999976158142,5.30000019073486,93.5999984741211,4.09999990463257
Persoonia_sulcata,0,1,W,Perennial,Eudicot,-31.45,116.4,289.5,20.0073333333333,17.4568334917227,12.2626665433248,48.14054353714735,510.4456205663705,29.8159999847412,3.66400003433228,25.69399976730345,11.7879999279976,22.7173331578573,23.9980001449585,11.7879999279976,535,102,9,73.7418816575879,274,40,49,274,0.37295,561.5,1.20000004768372,6.19999980926514,32.05000019073485,1.44999998807907
Persoonia_tenuifolia,0,0.5,W,Perennial,Eudicot,-29.32095,152.82335,146,17.7056666666667,18.617666721344,10.7763335009416,48.0235966975017,381.9328812754,27.9680004119873,7.38000011444092,21.3039999008179,22.6140000025431,14.3606671492259,22.8953332901001,13.5573333104452,1126,163,39,43.3681607182245,462,136,428,143,0.8765,1714.4,1.20000004768372,5.59999990463257,46.3500003814697,2.79999995231628
Persoonia_teretifolia,0,3,W,Perennial,Eudicot,-33.5771131,120.1163889,186,18.23575,16.0904999375343,11.7696667512258,54.3710569957927,355.927979694709,26.2999992370605,4.3439998626709,21.6359992027283,12.6040000915527,20.0593331654867,20.3906664848328,11.6199998060862,390,48,17,32.7347353580602,138,61,68,137,0.3504,560.7,1.20000004768372,6.59999990463257,29.8499994277954,1.39999997615814
Persoonia_terminalis,0,1.5,W,Perennial,Eudicot,-29.27,151.54,668,17.95625,15.8040000299613,11.7796670993169,46.689383794603,496.696624729702,28.1240005493164,2.55999994277954,25.396000623703,21.260666847229,11.7439999580383,21.802666982015,9.0366667509079,803,107,35,35.6132394089238,295,128,292,133,0.5671,713.2,1.20000004768372,5.90000009536743,37.0999984741211,2.59999990463257
Persoonia_trinervis,0,1.8,W,Perennial,Eudicot,-32.466416065000004,116.68005769999999,327,19.6405833333333,15.9680000245571,12.42266659935315,49.2518183252653,484.670540290569,28.0839996337891,2.8459999561309797,25.2120006084442,11.314333339532201,21.99233357111615,22.06666684150695,10.546999812126199,506,94.5,10,69.9619822246937,260,46,52,260,0.38265000000000005,585.75,1.20000004768372,6.19999980926514,32.099999427795396,1.70000004768372
Persoonia_tropica,0,3.5,W,Perennial,Eudicot,-17.633499999999998,145.48985,798.5,19.4990833333333,20.2375834584236,10.3463335037231,54.7241614365523,307.370178409846,29.1200008392334,9.580000400543216,19.2200012207031,22.24533327420555,18.3003332614899,23.6403331756592,15.896000067393,1415.5,308,19,85.51467911337176,838,81.5,737,116.5,0.9546,1453.8,1.20000004768372,5.5,49.2000007629395,2.70000004768372
Persoonia_virgata,0,4,W,Perennial,Eudicot,-27.4984,153.25346685,20,18.0855833333333,20.0451665321986,8.35033329327901,47.0120414833486,343.484705550584,28.75,10.58199977874755,17.839999675750747,23.72907956441245,16.0653328895569,23.9952383041382,15.211333433787,1426.5,194,44,39.4635484501967,530,177,486.5,234.5,1.2103,1744.4,1.10000002384186,5.09999990463257,59.75,2.79999995231628
